Well No,District,Tahsil / Taluk,Village,Latitude,Longitude,Date of collection,TDS,NO2+NO3,Ca,Mg,Na,K,Cl,SO4,CO3,HCO3,F,pH_GEN,EC_GEN,HAR_Total,SAR,RSC,Na%,WnQn(Ph),WnQn(Ca),WnQn(Mg),WnQn(F),WnQn(Ec),WnQn(Har),WnQn(TDS),WaterQualityIndex
72.0,0,6,72.0,66.0,64.0,65.0,614.0,8.0,26.0,46.17,161.0,0.1,142.0,77.0,5.8459125000000025,134.2,0.99,8.4,1210.0,255.0,4.3869120000000015,0.0,57.86535,10.91150667,0.459322517,5.097817458,68.318704,1.336010207,0.28155587,0.244059228,86.64897594
56.0,0,6,55.0,50.0,52.0,65.0,226.0,2.0,28.0,17.01,39.0,0.1,35.0,31.0,1.2857690000000002,108.6513,0.58,8.1,450.0,140.0,1.434478,0.0,37.73125,8.573326667,0.494655019,1.878143274,40.02509931,0.4968633,0.15457969300000002,0.08983287599999999,51.71250014
127.0,0,6,128.0,113.0,114.0,65.0,1022.0,13.0,34.0,52.245,321.0,2.0,287.0,35.0,5.8459125000000025,323.3,1.1749999999999998,8.5,2000.0,300.0,8.064138,0.0,69.77953000000001,11.6909,0.6006525229999999,5.768582913,81.08533050499999,2.208281333,0.3312422,0.406235393,99.67157988375
30.0,0,0,29.0,20.0,43.0,65.0,504.0,1.0,40.0,71.685,62.0,0.1,138.0,60.0,0.0,256.2,1.0,8.2,1060.0,395.0,1.3573620000000002,0.0,25.45541,9.35272,0.706650027,7.915032368999999,69.00879192,1.170389107,0.436135563,0.200335262,88.79005424
76.0,0,8,77.0,71.0,69.0,65.0,969.0,19.5,56.0,91.125,161.0,0.1,376.0,72.0,0.0,183.0,0.98,8.2,1820.0,560.0,2.960283,0.0,38.48151,9.35272,0.989310037,10.2627114615,67.62861608,2.009536013,0.6183187729999999,0.385168391,92.25252894
33.0,0,8,31.0,21.0,24.0,65.0,331.0,5.0,56.0,18.225,41.0,4.0,85.0,14.0,3.4571620000000003,146.4173,0.81,8.4,620.0,215.0,1.217064,0.0,28.85719000000001,10.91150667,0.989310037,2.012296365,55.89712145,0.684567213,0.237390243,0.131569389,70.86376137
129.0,0,12,130.0,116.0,117.0,65.0,781.0,3.0,28.0,55.89,196.0,6.0,333.0,43.0,5.8459125000000025,115.9,0.06,8.4,1470.0,300.0,4.923689,0.0,58.09404,10.91150667,0.494655019,6.171042186,4.140527515,1.62308678,0.3312422,0.310440159,23.98250052
71.0,0,12,71.0,65.0,63.0,65.0,920.0,4.0,90.0,91.125,133.0,0.1,397.0,55.0,0.0,244.0,1.1749999999999998,7.5,1890.0,570.0,2.261344,0.0,30.64599,3.896966667,1.58996256,10.2627114615,81.08533050499999,2.08682586,0.6293601799999999,0.365691352,99.67157988375
50.0,0,5,48.0,42.0,42.0,63.0,169.0,0.1,20.0,24.3,9.0,0.1,35.0,20.0,1.466766,98.45399,0.74,8.2,340.0,150.0,0.3197634,0.0,11.54214,9.35272,0.353325013,2.68306182,51.06650602,0.375407827,0.1656211,0.06717591099999999,64.06381769
7.0,0,5,7.0,6.0,7.0,63.0,361.0,1.0,72.0,12.15,44.0,0.1,64.0,58.0,4.0338379999999985,170.8406,0.22,8.4,650.0,230.0,1.262949,0.0,29.4019,10.91150667,1.271970048,1.34153091,15.18193422,0.7176914329999999,0.253952353,0.14349410699999998,29.82207974
14.0,0,5,13.0,27.0,13.0,63.0,217.0,2.0,32.0,27.945,12.0,0.1,18.0,57.0,1.466766,98.45399,0.96,8.2,440.0,195.0,0.3739591,0.0,11.80656,9.35272,0.565320021,3.085521093,66.24844024,0.485821893,0.21530743,0.08625546,80.03938614
63.0,0,5,63.0,54.0,54.0,63.0,509.0,8.0,42.0,69.255,55.0,0.1,106.0,49.0,0.0,305.0,0.85,8.2,1020.0,390.0,1.211822,0.0,23.47812,9.35272,0.741982528,7.646726187,58.65747313,1.12622348,0.43061486,0.202322715,78.1580629
103.0,0,5,105.0,97.0,97.0,63.0,764.0,1.0,56.0,55.89,173.0,0.1,340.0,71.0,0.0,128.1,0.94,8.1,1490.0,370.0,3.913756,0.0,50.43151,8.573326667,0.989310037,6.171042186,64.8682644,1.645169593,0.408532047,0.303682818,82.95932775
68.0,0,5,70.0,61.0,43.0,63.0,334.0,9.0,60.0,18.225,32.0,0.1,28.0,49.0,2.567714,172.35299999999995,0.54,8.2,590.0,225.0,0.9285668,0.0,23.63804,9.35272,1.05997504,2.012296365,37.26474764,0.651442993,0.24843165,0.13276186,50.72237554
99.0,0,5,100.0,92.0,92.0,63.0,172.0,1.0,32.0,17.01,9.0,0.1,35.0,15.0,1.466766,98.45399,0.7,8.2,340.0,150.0,0.31981750000000003,0.0,11.54559,9.35272,0.565320021,1.878143274,48.30615434,0.375407827,0.1656211,0.068368383,60.71173495
49.0,0,5,47.0,37.0,41.0,63.0,301.0,0.1,18.0,19.44,74.0,0.1,71.0,27.0,2.200731,147.72,0.85,8.2,570.0,125.0,2.880172,0.0,56.27954,9.35272,0.317992512,2.146449456,58.65747313,0.62936018,0.138017583,0.119644671,71.36165753
92.0,0,5,94.0,88.0,90.0,63.0,1171.0,1.0,120.0,91.125,166.0,0.1,520.125,101.0,0.0,152.5,1.1749999999999998,7.9,2260.0,570.0,2.603318,0.0,31.93682,7.0145399999999976,2.1199500800000006,10.2627114615,81.08533050499999,2.495357907,0.6293601799999999,0.465461493,99.67157988375
16.0,0,5,15.0,14.0,15.0,15.0,228.0,4.0,44.0,9.72,14.0,4.0,35.0,36.0,0.6483774999999999,109.3201,0.17,7.8,370.0,150.0,0.4975782,0.0,16.42774,6.235146667,0.777315029,1.073224728,11.73149463,0.408532047,0.1656211,0.090627857,20.48196205
80.0,0,4,81.0,78.0,79.0,15.0,467.0,7.0,30.0,40.095,75.0,5.0,142.0,52.0,1.396404,148.5536,0.32,8.0,820.0,240.0,2.106589,0.0,39.8491,7.793933332999999,0.52998752,4.427052003,22.08281341,0.905395347,0.26499376,0.18562811,36.18980349
64.0,0,4,64.0,56.0,70.0,15.0,351.0,5.0,50.0,13.365,40.0,30.0,50.0,39.0,2.045977,172.8911,0.43,8.1,610.0,180.0,1.297742,0.0,28.51255,8.573326667,0.883312533,1.475684001,29.67378052,0.673525807,0.19874532,0.139519201,41.61789405
77.0,0,4,78.0,74.0,73.0,15.0,398.0,12.0,50.0,29.16,34.0,13.0,71.0,56.0,1.111408,148.8489,0.16,7.9,670.0,245.0,0.9453503,0.0,22.05305,7.0145399999999976,0.883312533,3.219674184,11.04140671,0.739774247,0.270514463,0.158201259,23.32742339
48.0,0,4,46.0,41.0,40.0,15.0,237.0,4.0,34.0,19.44,10.0,7.0,25.0,33.0,1.396404,148.5536,0.21,8.0,390.0,165.0,0.3388104,0.0,11.12339,7.793933332999999,0.6006525229999999,2.146449456,14.491846300000002,0.43061486,0.18218321,0.094205272,25.73988496
65.0,0,12,65.0,99.0,57.0,15.0,285.0,4.0,36.0,14.58,49.0,2.0,74.0,15.0,0.7368180000000001,124.2316,0.25,7.8,520.0,150.0,1.741327,0.0,41.15529,6.235146667,0.635985024,1.6098370919999998,17.25219798,0.574153147,0.1656211,0.113284821,26.58622583
117.0,0,12,117.0,99.0,109.0,15.0,718.0,18.0,46.0,24.3,192.0,6.0,113.0,14.0,5.8459125000000025,366.0,0.61,8.4,1280.0,215.0,5.69886,0.0,65.24521999999999,10.91150667,0.812647531,2.68306182,42.09536307,1.4133000530000002,0.237390243,0.285398251,58.43866763
39.0,0,4,38.0,30.0,31.0,18.0,259.0,1.0,36.0,14.58,36.0,13.0,89.0,5.0,0.4687892,99.50615,0.1,7.7,490.0,150.0,1.279342,0.0,31.99168,5.455753333,0.635985024,1.6098370919999998,6.9008791920000006,0.541028927,0.1656211,0.102950065,15.41205473
35.0,0,4,33.0,25.0,29.0,18.0,391.0,10.0,60.0,14.58,51.0,8.0,71.0,50.0,1.111408,148.8489,0.41,7.9,660.0,210.0,1.531907,0.0,33.52513,7.0145399999999976,1.05997504,1.6098370919999998,28.29360469,0.72873284,0.23186954,0.155418825,39.09397802
26.0,0,4,25.0,18.0,21.0,18.0,438.0,16.0,64.0,30.375,34.0,16.0,92.0,40.0,0.8842188,149.0842,0.06,7.8,760.0,285.0,0.876541,0.0,19.50676,6.235146667,1.130640043,3.353827275,4.140527515,0.839146907,0.31468009,0.174100883,16.18806938
86.0,0,4,87.0,80.0,82.0,18.0,320.0,5.0,44.0,30.375,22.0,5.0,71.0,49.0,0.9261242,124.0342,0.63,7.9,580.0,235.0,0.6245543,0.0,16.55575,7.0145399999999976,0.777315029,3.353827275,43.47553891,0.640401587,0.259473057,0.12719699199999998,55.64829285
104.0,0,4,106.0,98.0,98.0,18.0,639.0,4.0,14.0,38.88,166.0,23.0,121.0,46.0,5.8459125000000025,305.0,0.42,8.4,1170.0,195.0,5.172091,0.0,61.67826,10.91150667,0.247327509,4.292898912,28.98369261,1.29184458,0.21530743,0.253996493,46.1965742
108.0,0,7,109.0,102.0,100.0,18.0,657.0,4.0,18.0,30.375,178.0,13.0,156.0,70.0,0.0,347.7,0.64,8.2,1150.0,170.0,5.940216,0.0,67.48604,9.35272,0.317992512,3.353827275,44.16562683,1.269761767,0.187703913,0.261151324,58.90878362
43.0,0,7,41.0,33.0,34.0,18.0,624.0,6.0,84.0,31.59,58.0,34.85,71.0,49.0,0.0,457.5,0.28,7.9,1120.0,340.0,1.369068,0.0,22.5114,7.0145399999999976,1.483965056,3.4879803660000004,19.32246174,1.236637547,0.375407827,0.248034134,33.16902667
119.0,0,4,119.0,108.0,101.0,18.0,695.0,8.0,26.0,53.46,134.0,26.0,163.0,89.0,0.0,335.5,0.79,8.2,1220.0,285.0,3.4536290000000003,0.0,47.81404000000001,9.35272,0.459322517,5.9027360039999985,54.51694561,1.347051613,0.31468009,0.276255967,72.16971181
62.0,0,4,62.0,53.0,65.0,18.0,408.0,7.0,48.0,24.3,59.0,9.0,96.0,64.0,0.4659576,124.5141,0.35,7.6,720.0,220.0,1.731213,0.0,35.68555,4.67636,0.847980032,2.68306182,24.15307717,0.79498128,0.242910947,0.162176165,33.56054741
28.0,0,4,27.0,72.0,83.0,18.0,194.0,2.0,22.0,29.16,1.0,7.0,35.0,16.0,0.9261242,124.0342,0.3,7.9,370.0,175.0,0.03289318,0.0,1.169304,7.0145399999999976,0.388657515,3.219674184,20.70263758,0.408532047,0.193224617,0.07711317599999999,32.00437911
4.0,0,4,4.0,72.0,83.0,18.0,382.0,5.0,56.0,17.01,49.0,14.0,85.0,62.0,0.9261242,124.0342,0.12,7.9,670.0,210.0,1.471773,0.0,31.88849,7.0145399999999976,0.989310037,1.878143274,8.28105503,0.739774247,0.23186954,0.151841409,19.28653354
25.0,0,11,24.0,72.0,83.0,18.0,649.0,11.0,72.0,48.6,92.0,16.0,230.0,34.0,0.0,213.5,0.2,7.4,1200.0,380.0,2.053901,0.0,33.33882,3.117573333,1.271970048,5.36612364,13.80175838,1.3249688,0.419573453,0.257971399,25.55993906
27.0,0,7,26.0,72.0,83.0,41.0,246.0,7.0,50.0,14.58,1.0,9.0,50.0,13.0,1.163592,123.7864,0.24,8.0,400.0,185.0,0.03200161,0.0,1.096015,7.793933332999999,0.883312533,1.6098370919999998,16.56211006,0.4416562670000001,0.204266023,0.097782688,27.592898
45.0,0,4,43.0,38.0,37.0,41.0,947.0,17.0,30.0,52.245,240.0,18.0,408.0,32.0,0.0,183.0,0.24,8.0,1670.0,290.0,6.132205,0.0,62.5262,7.793933332999999,0.52998752,5.768582913,16.56211006,1.843914913,0.320200793,0.376423598,33.19515313
73.0,0,4,74.0,67.0,66.0,41.0,1056.0,10.0,22.0,91.125,222.0,10.0,447.0,44.0,5.8459125000000025,213.5,0.36,8.4,1920.0,465.0,4.478983,0.0,50.27192,10.91150667,0.388657515,10.2627114615,24.84316509,2.11995008,0.51342541,0.419750074,50.1970083
67.0,0,12,67.0,60.0,59.0,41.0,291.0,8.0,44.0,12.15,34.0,9.0,35.0,30.0,1.396404,148.5536,0.48,8.0,490.0,160.0,1.169987,0.0,30.15288,7.793933332999999,0.777315029,1.34153091,33.12422012,0.541028927,0.176662507,0.115669765,43.87036059
17.0,0,4,16.0,15.0,16.0,41.0,364.0,5.0,52.0,10.935,58.0,20.0,53.0,10.0,2.094839,222.8552,0.05,8.0,650.0,175.0,1.908497,0.0,38.63918,7.793933332999999,0.918645035,1.207377819,3.4504395960000003,0.7176914329999999,0.193224617,0.144686578,14.42599841
118.0,0,7,118.0,72.0,83.0,41.0,555.0,3.0,90.0,35.235,74.0,4.0,163.0,54.0,0.0,244.0,1.02,7.4,1070.0,370.0,1.6744169999999998,0.0,30.04873,3.117573333,1.58996256,3.890439639,70.38896776,1.181430513,0.408532047,0.220607283,80.79751313
11.0,0,10,10.0,23.0,11.0,41.0,210.0,1.0,30.0,18.225,14.0,8.0,35.0,34.0,1.0239049999999998,108.9261,0.32,8.0,380.0,150.0,0.4974799,0.0,15.98157,7.793933332999999,0.52998752,2.012296365,22.08281341,0.419573453,0.1656211,0.08347302599999999,33.08769821
110.0,0,9,111.0,72.0,102.0,41.0,419.0,3.0,14.0,41.31,73.0,8.0,89.0,59.0,2.338365,197.5987,0.64,8.1,750.0,205.0,2.218289,0.0,42.4627,8.573326667,0.247327509,4.561205094,44.16562683,0.8281055,0.226348837,0.16654856099999998,58.76848899
101.0,0,9,102.0,94.0,94.0,41.0,427.0,7.0,16.0,15.795,52.0,17.0,43.0,27.0,3.668661,246.2521,0.54,8.2,720.0,105.0,2.2083,0.0,47.17257,9.35272,0.282660011,1.7439901830000002,37.26474764,0.79498128,0.11593477,0.169728486,49.72476236
23.0,0,9,22.0,17.0,20.0,41.0,307.0,1.0,12.0,30.375,52.0,17.0,43.0,27.0,4.610515,195.2639,0.1,8.4,580.0,155.0,1.817264,0.0,39.0313,10.91150667,0.211995008,3.353827275,6.9008791920000006,0.640401587,0.171141803,0.122029614,22.31178115
40.0,0,9,39.0,31.0,32.0,41.0,962.0,2.0,68.0,54.675,198.0,27.0,362.0,121.0,0.0,244.0,0.06,8.2,1720.0,395.0,4.33545,0.0,50.08526,9.35272,1.201305045,6.036889095,4.140527515,1.899121947,0.436135563,0.3823859570000001,23.44908512
91.0,0,10,93.0,86.0,88.0,41.0,608.0,9.0,26.0,38.88,81.0,34.85,138.0,68.0,0.0,244.0,0.33,8.2,1040.0,225.0,2.349683,0.0,33.79869,9.35272,0.459322517,4.292898912,22.77290133,1.148306293,0.24843165,0.241674285,38.51625499
75.0,0,10,76.0,70.0,68.0,41.0,937.0,9.0,56.0,72.9,184.0,7.0,425.0,79.0,0.0,146.4,0.32,7.8,1700.0,440.0,3.816962,0.0,47.14615,6.235146667,0.989310037,8.04918546,22.08281341,1.877039133,0.485821893,0.372448692,40.0917653
122.0,0,10,122.0,110.0,111.0,41.0,612.0,3.0,22.0,66.825,120.0,8.0,191.0,69.0,0.0,244.0,1.1,8.1,1200.0,330.0,2.874054,0.0,43.4212,8.573326667,0.388657515,7.378420005,75.90967111,1.3249688,0.36436642,0.243264247,94.18267476
123.0,0,10,123.0,72.0,83.0,41.0,524.0,2.0,32.0,49.815,85.0,15.0,149.0,77.0,0.0,213.5,1.03,8.0,980.0,285.0,2.190832,0.0,37.81598,7.793933332999999,0.565320021,5.5002767310000005,71.07905567,1.082057853,0.31468009,0.208285074,86.54360878
121.0,0,10,121.0,72.0,83.0,41.0,1112.0,14.0,18.0,14.58,360.875,20.0,333.0,120.0,5.8459125000000025,231.8,0.6,8.4,1860.0,105.0,8.971248625,0.0,85.98258,10.91150667,0.317992512,1.6098370919999998,41.40527515,2.05370164,0.11593477,0.442009547,56.85625738
124.0,0,10,124.0,72.0,83.0,41.0,556.0,3.0,22.0,41.31,135.0,17.0,142.0,39.0,0.0,292.8,1.03,8.1,1080.0,225.0,3.915992,0.0,54.35088,8.573326667,0.388657515,4.561205094,71.07905567,1.19247192,0.24843165,0.221004774,86.26415329
0.0,0,10,0.0,72.0,83.0,41.0,184.0,2.0,40.0,4.86,6.0,13.0,35.0,15.0,0.3727513,99.60735,0.13,7.6,300.0,120.0,0.23843850000000005,0.0,8.729757000000001,4.67636,0.706650027,0.536612364,8.971142948999999,0.3312422,0.13249688,0.07313827,15.42764269
109.0,0,10,110.0,72.0,83.0,41.0,1046.0,13.0,16.0,15.795,356.0,25.0,312.0,66.0,5.8459125000000025,274.5,0.58,8.4,1820.0,105.0,8.971248625,0.0,84.97686999999998,10.91150667,0.282660011,1.7439901830000002,40.02509931,2.009536013,0.11593477,0.415775168,55.50450212
21.0,0,10,20.0,72.0,83.0,41.0,177.0,2.0,32.0,9.72,3.0,14.0,32.0,22.0,0.3354687,89.64461999999996,0.16,7.6,290.0,120.0,0.1192024,0.0,4.522569,4.67636,0.565320021,1.073224728,11.04140671,0.320200793,0.13249688,0.07035583599999999,17.87936497
115.0,0,10,115.0,72.0,83.0,41.0,437.0,1.0,38.0,31.59,67.0,15.0,135.0,69.0,0.7368180000000001,124.2316,0.91,7.8,780.0,225.0,1.943784,0.0,37.39278,6.235146667,0.671317525,3.4879803660000004,62.79800064,0.86122972,0.24843165,0.17370339199999998,74.47580996
94.0,0,10,95.0,72.0,83.0,41.0,727.0,5.0,22.0,24.3,196.0,30.0,152.0,67.0,0.0,427.0,0.64,8.2,1240.0,155.0,6.850623,0.0,68.80790999999999,9.35272,0.388657515,2.68306182,44.16562683,1.369134427,0.171141803,0.288975666,58.41931806
93.0,0,10,97.0,89.0,70.0,41.0,573.0,7.0,28.0,34.02,132.0,14.0,145.0,82.0,0.0,213.5,0.52,8.0,1030.0,210.0,3.963658,0.0,55.76329000000001,7.793933332999999,0.494655019,3.756286548,35.8845718,1.137264887,0.23186954,0.227762114,49.52634324
42.0,0,11,40.0,72.0,29.0,41.0,463.0,5.0,26.0,51.03,67.0,16.0,149.0,31.0,1.536091,163.4139,0.2,8.0,880.0,275.0,1.757943,0.0,33.04149,7.793933332999999,0.459322517,5.634429822,13.80175838,0.971643787,0.303638683,0.184038148,29.14876467
83.0,0,9,84.0,72.0,77.0,41.0,325.0,2.0,10.0,32.805,55.0,9.0,35.0,52.0,2.338365,197.5987,0.19,8.1,580.0,160.0,1.891775,0.0,41.09851,8.573326667,0.176662507,3.622133457,13.11167046,0.640401587,0.176662507,0.129184445,26.43004163
85.0,0,9,86.0,58.0,81.0,41.0,1174.0,12.0,76.0,66.825,242.0,8.0,520.125,132.0,0.0,122.0,0.31,7.8,2000.0,465.0,4.883694,0.0,52.57241,6.235146667,1.342635051,7.378420005,21.39272549,2.208281333,0.51342541,0.466653964,39.53728792
87.0,0,9,88.0,81.0,84.0,41.0,1013.0,16.0,60.0,52.245,234.0,32.0,262.0,64.0,0.0,475.8,0.45,8.2,1830.0,365.0,5.330033,0.0,55.64931,9.35272,1.05997504,5.768582913,31.05395636,2.02057742,0.403011343,0.402657978,50.06148106
126.0,0,11,127.0,112.0,113.0,41.0,955.0,7.0,16.0,31.59,288.0,14.0,308.0,128.0,0.0,274.5,0.41,8.2,1630.0,170.0,8.971248625,0.0,76.93332,9.35272,0.282660011,3.4879803660000004,28.29360469,1.7997492869999998,0.187703913,0.379603523,43.78402179
10.0,0,11,9.0,10.0,10.0,22.0,383.0,7.0,42.0,27.945,43.0,9.0,128.0,56.0,0.3515625,74.62337,0.05,7.7,650.0,220.0,1.261659,0.0,28.79245,5.455753333,0.741982528,3.085521093,3.4504395960000003,0.7176914329999999,0.242910947,0.15223889999999998,13.84653783
79.0,0,12,80.0,77.0,76.0,22.0,629.0,7.0,32.0,24.3,166.0,8.0,195.0,66.0,0.0,213.5,0.42,8.0,1100.0,180.0,5.38449,0.0,65.51216,7.793933332999999,0.565320021,2.68306182,28.98369261,1.214554733,0.19874532,0.250021587,41.68932942
36.0,0,4,34.0,26.0,27.0,22.0,528.0,4.0,30.0,69.255,78.0,8.0,167.0,36.0,0.0,244.0,0.35,7.4,1080.0,360.0,1.788666,0.0,31.4341,3.117573333,0.52998752,7.646726187,24.15307717,1.19247192,0.39749064,0.209875037,37.24720181
129.0,0,12,130.0,116.0,117.0,22.0,767.0,6.0,36.0,65.61,168.0,0.1,287.0,61.0,0.0,244.0,0.43,8.0,1450.0,360.0,3.852648,0.0,50.37763,7.793933332999999,0.635985024,7.244266914,29.67378052,1.6010039669999998,0.39749064,0.30487529,47.65133569
71.0,0,4,71.0,65.0,63.0,22.0,329.0,4.0,30.0,31.59,36.0,18.0,35.0,23.0,3.301679,221.6191,0.53,8.2,610.0,205.0,1.094131,0.0,25.57463,9.35272,0.52998752,3.4879803660000004,36.57465972,0.673525807,0.226348837,0.13077440699999998,50.97599665
102.0,0,10,103.0,95.0,95.0,22.0,336.0,2.0,12.0,19.44,87.0,8.0,35.0,14.0,3.668661,246.2521,0.41,8.2,620.0,110.0,3.60938,0.0,61.16086,9.35272,0.211995008,2.146449456,28.29360469,0.684567213,0.121455473,0.13355684199999998,40.94434868
54.0,0,10,53.0,47.0,50.0,22.0,493.0,5.0,42.0,32.805,94.0,9.0,160.0,72.0,0.7408406,99.21944,0.13,7.9,910.0,240.0,2.6405380000000003,0.0,44.86044,7.0145399999999976,0.741982528,3.622133457,8.971142948999999,1.004768007,0.26499376,0.195962866,21.81552357
59.0,0,10,58.0,32.0,49.0,22.0,358.0,9.0,52.0,19.44,42.0,15.0,50.0,49.0,2.200731,147.72,0.27,8.2,640.0,210.0,1.261469,0.0,28.52171,9.35272,0.918645035,2.146449456,18.63237382,0.706650027,0.23186954,0.142301635,32.13100951
82.0,0,10,83.0,79.0,65.0,22.0,641.0,9.0,24.0,29.16,87.0,34.85,142.0,78.0,0.0,256.2,0.29,8.1,1030.0,180.0,2.821727,0.0,36.84199,8.573326667,0.423990016,3.219674184,20.01254966,1.137264887,0.19874532,0.254791475,33.8203422
60.0,0,9,60.0,72.0,83.0,22.0,1439.5,7.0,32.0,91.125,360.875,26.0,520.125,154.5,5.8459125000000025,195.2,0.22,8.4,2643.75,570.0,8.971248625,0.0,72.82159,10.91150667,0.565320021,10.2627114615,15.18193422,2.9314934705,0.6293601799999999,0.575168897875,51.15518146
46.0,0,9,44.0,72.0,83.0,22.0,274.0,15.0,32.0,14.58,26.0,19.0,35.0,4.0,0.9261242,124.0342,0.28,7.9,440.0,140.0,0.9563762,0.0,25.62384,7.0145399999999976,0.565320021,1.6098370919999998,19.32246174,0.485821893,0.15457969300000002,0.108912424,29.26147286
112.0,0,9,113.0,72.0,83.0,22.0,1439.5,8.0,60.0,77.76,360.875,20.0,520.125,141.0,5.8459125000000025,183.0,0.24,8.4,2643.75,470.0,8.971248625,0.0,72.8829,10.91150667,1.05997504,8.585797824,16.56211006,2.9314934705,0.5189461129999999,0.575168897875,42.50516685
125.0,0,9,125.0,72.0,83.0,22.0,1439.5,2.0,48.0,91.125,360.875,15.0,520.125,143.0,5.8459125000000025,366.0,0.14,8.5,2643.75,570.0,8.971248625,0.0,74.75887,11.6909,0.847980032,10.2627114615,9.661230867999999,2.9314934705,0.6293601799999999,0.575168897875,52.98386169
41.0,0,11,37.0,29.0,33.0,22.0,441.0,6.0,72.0,25.515,34.0,32.0,71.0,28.0,5.7638669999999985,244.1105,0.1,8.4,800.0,285.0,0.8765931,0.0,18.50935,10.91150667,1.271970048,2.817214911,6.9008791920000006,0.883312533,0.31468009,0.175293355,23.2748568
107.0,0,9,108.0,101.0,99.0,22.0,651.0,16.0,16.0,23.085,190.0,21.0,85.0,78.0,5.8459125000000025,213.5,0.55,8.4,1150.0,135.0,7.115494,0.0,71.86718,10.91150667,0.282660011,2.548908729,37.95483555,1.269761767,0.14905899,0.258766381,53.3754981
66.0,0,9,66.0,59.0,58.0,22.0,815.0,12.0,14.0,32.805,230.0,20.0,177.0,136.0,5.8459125000000025,183.0,0.22,8.4,1390.0,170.0,7.675178,0.0,71.9015,10.91150667,0.247327509,3.622133457,15.18193422,1.534755527,0.187703913,0.323954839,32.00931613
88.0,0,9,90.0,83.0,85.0,22.0,1028.0,8.0,22.0,38.88,300.0,21.0,355.0,134.0,0.0,244.0,0.37,8.1,1790.0,215.0,8.902367,0.0,72.96766,8.573326667,0.388657515,4.292898912,25.53325301,1.976411793,0.237390243,0.4086203370000001,41.41055848
100.0,0,9,101.0,93.0,93.0,22.0,438.0,5.0,52.0,29.16,52.0,18.0,160.0,44.0,0.4687892,99.50615,0.6,7.7,770.0,250.0,1.431311,0.0,29.31092,5.455753333,0.918645035,3.219674184,41.40527515,0.850188313,0.276035167,0.174100883,52.29967206
96.0,0,9,104.0,96.0,96.0,19.0,912.0,19.5,88.0,66.825,132.0,18.0,188.0,57.0,0.0,396.5,0.33,7.8,1610.0,495.0,2.581928,0.0,35.67904,6.235146667,1.554630059,7.378420005,22.77290133,1.777666473,0.54654963,0.3625114270000001,40.62782559
69.0,0,9,68.0,62.0,60.0,19.0,1439.5,19.5,20.0,63.18,360.875,34.85,390.0,107.0,5.8459125000000025,317.2,0.18,8.5,2520.0,310.0,8.971248625,0.0,63.14519,11.6909,0.353325013,6.975960732000001,12.42158255,2.78243448,0.34228360700000005,0.575168897875,35.16351726
98.0,0,9,99.0,107.0,83.0,19.0,459.0,7.0,42.0,24.3,103.0,9.0,96.0,16.0,3.301679,221.6191,1.05,8.2,880.0,205.0,3.130819,0.0,50.87697,9.35272,0.741982528,2.68306182,72.45923151,0.971643787,0.226348837,0.182448185,86.61743667
95.0,0,9,96.0,91.0,91.0,19.0,968.0,4.0,106.0,91.125,115.0,19.0,518.0,34.0,0.0,122.0,0.17,7.7,1880.0,570.0,1.940631,0.0,26.64088,5.455753333,1.872622571,10.2627114615,11.73149463,2.0757844530000003,0.6293601799999999,0.384770901,32.98692671
105.0,0,11,107.0,72.0,83.0,19.0,428.0,5.0,28.0,24.3,97.0,15.0,60.0,8.0,1.6801830000000002,283.2883,0.57,7.8,800.0,170.0,3.237487,0.0,52.74181,6.235146667,0.494655019,2.68306182,39.33501139,0.883312533,0.187703913,0.17012597699999998,49.98901732
84.0,0,7,85.0,72.0,83.0,19.0,894.0,5.0,30.0,24.3,276.0,16.0,277.0,108.0,0.0,280.6,0.38,8.2,1590.0,175.0,8.971248625,0.0,75.45159,9.35272,0.52998752,2.68306182,26.22334093,1.75558366,0.193224617,0.355356596,41.09327514
74.0,0,11,75.0,69.0,101.0,19.0,438.0,8.0,62.0,13.365,65.0,11.0,89.0,25.0,2.630753,222.3063,0.32,8.1,730.0,210.0,1.95247,0.0,38.71703,8.573326667,1.095307541,1.475684001,22.08281341,0.806022687,0.23186954,0.174100883,34.43912473
70.0,0,11,69.0,63.0,61.0,19.0,656.0,11.0,20.0,37.665,179.0,12.0,121.0,40.0,5.8459125000000025,213.5,0.36,8.4,1220.0,205.0,5.439703,0.0,63.87019,10.91150667,0.353325013,4.158745821,24.84316509,1.347051613,0.226348837,0.260753834,42.10089687
57.0,0,6,56.0,27.0,78.0,19.0,636.0,10.0,70.0,38.88,110.0,8.0,167.0,30.0,0.0,335.5,0.1,7.8,1170.0,335.0,2.615602,0.0,40.95798,6.235146667,1.236637547,4.292898912,6.9008791920000006,1.29184458,0.369887123,0.252804022,20.58009804
106.0,0,9,104.0,96.0,96.0,19.0,663.0,4.0,42.0,47.385,132.0,10.0,238.0,69.0,0.0,213.5,0.51,8.1,1200.0,300.0,3.316281,0.0,47.8766,8.573326667,0.741982528,5.231970549,35.19448388,1.3249688,0.3312422,0.263536268,51.66151089
3.0,0,6,3.0,3.0,4.0,19.0,593.0,2.0,20.0,26.73,156.0,0.1,138.0,121.0,0.0,244.0,0.2,8.2,1000.0,160.0,5.366472,0.0,67.95249,9.35272,0.353325013,2.951368002,13.80175838,1.104140667,0.176662507,0.235711926,27.9756865
